# ID x y z r p longitude latitude
99487 -2.13700000e+06 8.77400000e+05 2.56780000e+06 3.45400000e+06 1.68270000e+09 2.75200278e+00 8.38181203e-01
99531 -1.85900000e+06 9.21800000e+05 2.52710000e+06 3.26980000e+06 7.64410000e+09 2.68126414e+00 8.83336950e-01
99573 -2.89000000e+05 -7.80200000e+05 3.38310000e+06 3.48390000e+06 1.53020000e+09 -1.92554372e+00 1.32965861e+00
99574 -8.12000000e+05 -1.43260000e+06 3.06090000e+06 3.47570000e+06 6.91170000e+08 -2.08644748e+00 1.07724749e+00
99577 -1.38200000e+06 -1.59970000e+06 2.79260000e+06 3.50250000e+06 9.09650000e+07 -2.28331177e+00 9.22835467e-01
99578 -7.71000000e+05 -1.28920000e+06 2.82800000e+06 3.20220000e+06 6.98170000e+09 -2.10977731e+00 1.08252018e+00
99579 -9.47000000e+05 -1.36210000e+06 2.61370000e+06 3.09570000e+06 6.09390000e+09 -2.17832724e+00 1.00525783e+00
99583 5.40000000e+05 -1.49960000e+06 2.64070000e+06 3.08440000e+06 9.34780000e+09 -1.22515574e+00 1.02776661e+00
99585 -1.62200000e+06 -1.13630000e+06 2.89080000e+06 3.50410000e+06 8.34250000e+08 -2.53049439e+00 9.70160540e-01
99587 -7.61000000e+05 -9.96500000e+05 2.78440000e+06 3.05370000e+06 1.09540000e+10 -2.22299079e+00 1.14767539e+00
99592 4.17000000e+05 -1.41610000e+06 2.87910000e+06 3.23550000e+06 5.69330000e+09 -1.28441995e+00 1.09700975e+00
99597 -1.99500000e+06 -8.49100000e+05 2.66490000e+06 3.43550000e+06 2.55460000e+09 -2.73920203e+00 8.87815509e-01
99599 -5.41000000e+05 -1.05230000e+06 2.94590000e+06 3.17460000e+06 7.23810000e+09 -2.04566965e+00 1.18889959e+00
99607 1.21700000e+06 -1.38830000e+06 2.69020000e+06 3.26270000e+06 7.03800000e+09 -8.51054244e-01 9.69374274e-01
99611 -1.39700000e+06 -6.47600000e+05 3.12640000e+06 3.48500000e+06 1.32420000e+09 -2.70751569e+00 1.11316571e+00
99612 -1.21500000e+06 -2.73100000e+05 3.23250000e+06 3.46410000e+06 1.57970000e+09 -2.92049365e+00 1.20305798e+00
99613 -9.09000000e+05 -2.00300000e+05 3.34010000e+06 3.46730000e+06 2.45190000e+08 -2.92470659e+00 1.29909012e+00
99616 2.89000000e+05 -8.34300000e+05 2.80520000e+06 2.94080000e+06 1.12290000e+10 -1.23733385e+00 1.26594004e+00
99624 -1.66500000e+06 -4.75000000e+05 2.92680000e+06 3.40060000e+06 2.83540000e+09 -2.86368966e+00 1.03658733e+00
99625 -1.47700000e+06 -9.77400000e+05 3.00910000e+06 3.49160000e+06 7.54360000e+08 -2.55700386e+00 1.03882969e+00
99626 -1.25300000e+06 -2.44400000e+05 2.91890000e+06 3.18580000e+06 6.49370000e+09 -2.94895940e+00 1.15854721e+00
99637 -1.57800000e+06 3.71500000e+05 2.98900000e+06 3.40030000e+06 2.58930000e+09 2.91037836e+00 1.07384498e+00
99638 -9.37000000e+05 -3.52300000e+05 2.86200000e+06 3.03200000e+06 1.01030000e+10 -2.78195678e+00 1.23434268e+00
99641 -3.33000000e+05 -4.55800000e+05 2.90330000e+06 2.95760000e+06 1.06940000e+10 -2.20175469e+00 1.37888001e+00
99652 -1.04600000e+06 -1.16600000e+05 2.76060000e+06 2.95440000e+06 1.02370000e+10 -3.03057869e+00 1.20657921e+00
99657 7.42000000e+05 -1.83700000e+05 2.53540000e+06 2.64810000e+06 1.43270000e+10 -2.42694186e-01 1.27800232e+00
99663 -1.78300000e+06 3.98400000e+05 2.61850000e+06 3.19280000e+06 6.42160000e+09 2.92176008e+00 9.61632128e-01
99664 -1.34500000e+06 4.87000000e+05 3.06560000e+06 3.38290000e+06 3.82130000e+09 2.79419536e+00 1.13422024e+00
99665 -1.17700000e+06 1.01300000e+05 2.64450000e+06 2.89630000e+06 1.13000000e+10 3.05573795e+00 1.15072902e+00
99676 -1.67400000e+06 7.00100000e+05 2.63030000e+06 3.19540000e+06 6.62200000e+09 2.74547886e+00 9.66939989e-01
99677 -1.33000000e+06 5.98200000e+05 2.51740000e+06 2.90930000e+06 8.66210000e+09 2.71892632e+00 1.04573671e+00
99679 -1.10400000e+06 3.51100000e+05 2.94470000e+06 3.16440000e+06 6.70900000e+09 2.83368195e+00 1.19597037e+00
99680 -7.41000000e+05 3.17700000e+05 2.94030000e+06 3.04880000e+06 8.22520000e+09 2.73655429e+00 1.30321127e+00
99683 -3.58000000e+05 5.92900000e+05 2.89270000e+06 2.97440000e+06 9.78800000e+09 2.11401389e+00 1.33587336e+00
99694 -1.52800000e+06 9.78100000e+05 2.91750000e+06 3.43560000e+06 2.03840000e+09 2.57219590e+00 1.01446215e+00
99695 -1.35300000e+06 7.72500000e+05 3.03680000e+06 3.41310000e+06 1.75500000e+09 2.62280479e+00 1.09679349e+00
99706 -1.11000000e+06 1.22150000e+06 3.04000000e+06 3.45910000e+06 6.89950000e+08 2.30840761e+00 1.07342822e+00
99709 -6.38000000e+05 9.05100000e+05 2.52840000e+06 2.76020000e+06 1.41540000e+10 2.18479963e+00 1.15804482e+00
99718 -1.97900000e+06 7.67100000e+05 2.76520000e+06 3.48580000e+06 5.57310000e+08 2.77180403e+00 9.16170125e-01
99719 -1.89500000e+06 1.08930000e+06 2.74120000e+06 3.50590000e+06 3.50590000e+08 2.61988727e+00 8.97678881e-01
99745 -1.29900000e+06 1.57750000e+06 2.64230000e+06 3.34030000e+06 5.30300000e+09 2.25967627e+00 9.12501795e-01
99773 -5.45000000e+05 -1.32870000e+06 3.05410000e+06 3.37490000e+06 4.35790000e+09 -1.96004367e+00 1.13125123e+00
99780 -2.57000000e+05 -1.15820000e+06 3.06960000e+06 3.29090000e+06 6.74170000e+09 -1.78915442e+00 1.20197787e+00
99782 8.59000000e+05 -1.17070000e+06 3.14160000e+06 3.46090000e+06 1.19270000e+09 -9.37777217e-01 1.13786714e+00
99787 -4.37000000e+05 -4.84500000e+05 3.37960000e+06 3.44200000e+06 1.79540000e+09 -2.30469368e+00 1.38009217e+00
99788 -1.19700000e+06 -1.03280000e+06 3.05450000e+06 3.43940000e+06 2.03460000e+09 -2.42970071e+00 1.09317524e+00
99789 -2.90000000e+05 -6.06100000e+05 3.16710000e+06 3.23760000e+06 5.75240000e+09 -2.01707117e+00 1.36172754e+00
99797 -1.48000000e+06 -8.42300000e+05 2.73740000e+06 3.22380000e+06 6.59910000e+09 -2.62418735e+00 1.01432110e+00
99807 -1.28000000e+06 -1.27210000e+06 2.97300000e+06 3.47780000e+06 1.20780000e+08 -2.35928997e+00 1.02526316e+00
99810 -8.18000000e+05 -6.83300000e+05 3.27500000e+06 3.44400000e+06 1.17500000e+09 -2.44567713e+00 1.25622516e+00
99819 -6.96000000e+05 -4.08300000e+05 3.33230000e+06 3.42860000e+06 1.69610000e+09 -2.61105614e+00 1.33322637e+00
99832 -1.02000000e+06 -1.21590000e+06 3.11060000e+06 3.49210000e+06 2.06820000e+09 -2.26880193e+00 1.09900021e+00
99833 -9.46000000e+05 1.85200000e+05 2.78280000e+06 2.94500000e+06 1.03780000e+10 2.94826608e+00 1.23736109e+00
99845 -1.14900000e+06 6.17000000e+04 2.96390000e+06 3.17940000e+06 6.10170000e+09 3.08794531e+00 1.20049936e+00
99846 -1.38600000e+06 -2.23000000e+04 2.82720000e+06 3.14870000e+06 6.84010000e+09 -3.12550458e+00 1.11496270e+00
99855 -1.52400000e+06 4.75400000e+05 2.71870000e+06 3.15270000e+06 7.02210000e+09 2.83921599e+00 1.03987356e+00
99857 -1.37200000e+06 -7.60000000e+04 3.13450000e+06 3.42240000e+06 2.27870000e+09 -3.08625562e+00 1.15768890e+00
99858 -4.42000000e+05 3.38200000e+05 3.01080000e+06 3.06180000e+06 8.09290000e+09 2.48846056e+00 1.38802151e+00
99867 -2.05200000e+06 2.20100000e+05 2.81250000e+06 3.48840000e+06 1.86980000e+09 3.03473997e+00 9.37774537e-01
99881 -1.26400000e+06 5.56500000e+05 2.79680000e+06 3.11920000e+06 6.47460000e+09 2.72686044e+00 1.11212183e+00
99884 -8.51000000e+05 8.15800000e+05 2.77310000e+06 3.01320000e+06 1.00870000e+10 2.37730966e+00 1.16889079e+00
99894 -7.57000000e+05 5.54000000e+05 3.35920000e+06 3.48770000e+06 7.21490000e+08 2.50981809e+00 1.29850142e+00
99913 -6.95000000e+05 8.48800000e+05 3.27440000e+06 3.45330000e+06 2.35430000e+09 2.25689783e+00 1.24750356e+00
99927 2.55000000e+05 -1.09630000e+06 3.22710000e+06 3.41770000e+06 3.60350000e+09 -1.34225944e+00 1.23525288e+00
99932 -1.59400000e+06 -1.83600000e+05 3.00280000e+06 3.40460000e+06 2.43460000e+09 -3.02691607e+00 1.08005388e+00
99938 3.12000000e+05 -2.54000000e+05 3.40720000e+06 3.43080000e+06 1.98970000e+09 -6.83281107e-01 1.45343566e+00
99942 -5.57000000e+05 -1.99800000e+05 3.40660000e+06 3.45760000e+06 1.56450000e+09 -2.79718188e+00 1.39882819e+00
99949 -1.14500000e+06 -4.89500000e+05 3.00480000e+06 3.25260000e+06 6.54750000e+09 -2.73759716e+00 1.17792811e+00
99950 -7.02000000e+05 -8.88000000e+04 3.19450000e+06 3.27190000e+06 7.46020000e+09 -3.01576522e+00 1.35285211e+00
99951 -5.66000000e+05 9.53000000e+04 3.04810000e+06 3.10160000e+06 9.80050000e+09 2.97478271e+00 1.38479106e+00
99953 -4.66000000e+05 -3.16700000e+05 3.12610000e+06 3.17640000e+06 8.10320000e+09 -2.54468017e+00 1.39259695e+00
99967 -9.00000000e+03 -2.55500000e+05 3.50270000e+06 3.51200000e+06 5.95250000e+08 -1.60600682e+00 1.49800576e+00
99970 -8.88000000e+05 6.18000000e+04 3.35780000e+06 3.47380000e+06 1.46090000e+09 3.07211009e+00 1.31164253e+00
99981 -3.31000000e+05 2.71000000e+04 3.46280000e+06 3.47870000e+06 8.75180000e+08 3.05990175e+00 1.47514949e+00
